ID,galactic year,galaxy,existence expectancy index,existence expectancy at birth,Gross income per capita,Income Index,Expected years of education (galactic years),Mean years of education (galactic years),Intergalactic Development Index (IDI),Education Index,"Intergalactic Development Index (IDI), Rank",Population using at least basic drinking-water services (%),Population using at least basic sanitation services (%),Well-Being Index
68036,997002,Reticulum III,0.658729186,54.91555778,20244.58105,0.50027144,6.308481924,10.129150945,0.813372348,0.748034114,132.20436485,107.64989595,109.4191124,0.046594318
68077,1003002,Cetus III,0.431250792,48.44379205,17082.91775,0.951278143,12.21130802,8.272958941,0.59366667,0.494772294,201.096193,68.58041812,63.95630807,0.041515854
68088,1001000,KKs 3,0.895718794,74.56308682,23907.66574,0.700610085,9.039997546,9.163502802,0.614091807,0.415677683,164.4784005,108.3919351,46.89071632,0.048200316
68090,991020,Fornax Dwarf (E356-G04),1.029883096,87.70836804,27207.73491,0.993242248,13.32181617,14.21304033,0.942368232,0.666468085,67.61608402,107.64989595,109.4191124,0.153575773
68125,993012,Sagittarius II,0.909757521,83.68826399,28212.47278,0.768232481,14.735694,11.07147051,0.86389421,0.817775918,80.51811174,107.64989595,109.4191124,0.088959284
68158,999000,Andromeda I,0.704118839,66.19432714,26537.31209,0.675254081,10.07337341,5.449193722,0.561377628,0.555511036,194.478695,107.64989595,109.4191124,0.050737766
68161,990025,Andromeda XI,0.657180131,62.55492928,16196.12566,0.679096358,12.93728113,6.529241526,0.561520017,0.48245046,154.0987866,107.64989595,109.4191124,0.050588211
68198,1001000,Sagittarius Dwarf Irregular Galaxy (SagDIG),0.955723672,89.60368749,29910.73157,1.039434082,14.68312859,9.45183412,0.900915135,0.727972346,127.5324975,112.3968818,90.24660863,0.065031071
68307,1002001,UGCA 105,0.842713678,82.53598733,15436.39044,0.76056185,16.22534689,11.20269652,0.935122923,0.817443591,118.5659216,123.7087046,106.5579078,0.049066895
68341,995006,Andromeda V,1.045766337,86.9638329,54659.79896,1.014714758,17.85196673,12.04293869,0.985060466,0.867930478,57.68065887,107.64989595,109.4191124,0.215094274
68397,995006,UGCA 276 (DDO 113),0.909467233,78.17315446,18396.53046,0.827725414,13.76639403,10.129150945,0.813372348,0.748034114,132.20436485,107.64989595,109.4191124,0.048523088
68426,994009,GR 8 (DDO 155),0.881683709,79.52814611,28468.41043,0.745391327,12.68099678,9.716420054,0.860251112,0.680484607,148.2637487,107.64989595,109.4191124,0.058758849
68472,998001,"Small Magellanic Cloud (SMC, NGC 292)",0.901300017,80.583857,23683.62231,0.853380241,17.45859415,8.341227801,0.875360452,0.7320892,143.21692,107.64989595,109.4191124,0.05899318
68475,998001,NGC 3109,0.894237728,85.63282495,26475.45493,0.754118712,11.53792191,5.575877265,0.644330862,0.50363632,165.2632128,107.64989595,109.4191124,0.051479913
68546,991020,KKs 3,0.793948426,67.23298693,22365.35123,0.670747123,7.046343008,5.921565383,0.624822343,0.381966392,180.7796483,107.64989595,109.4191124,0.053034819
68554,992016,Large Magellanic Cloud (LMC),0.662135162,68.79424521,13225.03391,0.692652552,8.030645163,10.129150945,0.813372348,0.748034114,132.20436485,107.64989595,109.4191124,0.052006296
68560,1000000,Maffei 2,0.899902942,76.99825643,26906.41436,0.665123433,10.41567497,6.655486141,0.652230992,0.443830274,190.8851161,99.32969954,59.61651494,0.048675389
68593,1000000,Ursa Major I Dwarf (UMa I dSph),0.914132711,76.78393586,22076.90555,0.939493319,15.23040266,10.84644753,0.861619825,0.680959793,152.9253059,108.584018,116.9714733,0.059830063
68610,994009,Coma Berenices Dwarf,0.891276388,82.72007945,18802.04909,0.701107275,17.50625281,10.129150945,0.813372348,0.748034114,132.20436485,107.64989595,109.4191124,0.099450308
68729,1002001,NGC 3741,1.040478328,92.69773832,52242.17709,1.143853456,21.69458715,15.48586108,0.95984865,1.139903303,79.7972511,115.1876077,137.3936791,0.318032833
68784,996004,GR 8 (DDO 155),0.882964947,83.11474715,27273.29751,0.914462496,14.40794,9.843803039,0.698139239,0.757496657,135.1010796,107.64989595,109.4191124,0.058794568
68785,1003002,UGC 8651 (DDO 181),0.644883781,61.74151047,26058.34236,0.821124373,14.70032055,10.129150945,0.813372348,0.748034114,132.20436485,107.64989595,109.4191124,0.041919583
68812,1000000,Antlia B,0.620379153,60.06715108,13162.57919,0.483981735,7.894556707,4.617889015,0.406962668,0.466575338,210.6135928,41.45804814,26.77107368,0.043824044
68926,996004,Andromeda XI,0.699394433,64.89187306,22929.44231,0.572089051,10.52310051,5.156440929,0.534529074,0.442347005,184.7688971,107.64989595,109.4191124,0.047948975
68951,999000,Tucana IV,0.589006863,62.31185841,23322.53701,0.593495196,10.10689312,6.493737515,0.585398806,0.464713822,175.5361736,107.64989595,109.4191124,0.046257843
68985,994009,Segue 2,0.969182625,81.18369597,36751.37251,1.054039501,15.51125591,10.129150945,0.813372348,0.748034114,132.20436485,107.64989595,109.4191124,0.088545203
68994,996004,Andromeda V,1.115423034,82.08811455,56656.68738,1.206196983,17.10575537,13.23052451,0.804887573,0.916155572,59.71854206,107.64989595,109.4191124,0.215785819
69050,998001,Andromeda XXIX,0.588274528,61.72012149,22264.21078,0.438549221,14.70032055,7.879480195,0.813372348,0.748034114,132.20436485,107.64989595,109.4191124,0.046833864
69153,995006,NGC 300,0.544039962,57.17155673,14982.43862,0.450109973,6.165294798,2.959272698,0.363028347,0.425751755,177.3773918,107.64989595,109.4191124,0.046802489
69168,1001000,UGCA 133 (DDO 44),0.684461537,59.74366641,31923.05532,0.600793662,9.836207129,6.733579656,0.495298335,0.507860632,193.2783396,51.72537832,32.47603372,0.04628893
69197,996004,UGCA 92,0.748237476,70.21962336,30485.94687,0.844434546,14.7335027,11.02731124,0.746590039,0.853045482,132.1629989,107.64989595,109.4191124,0.052011056
69214,991020,NGC 1560,0.854955845,77.2599484,23358.4507,0.827306613,14.18575134,8.339298803,0.685070688,0.673149547,132.20436485,107.64989595,109.4191124,0.057254781
69217,996004,Hercules Dwarf,1.023459715,88.27030456,16810.0208,0.837178686,15.70454205,12.77470042,0.887056641,0.939702415,117.2204102,107.64989595,109.4191124,0.053647607
69260,994009,UGCA 292,0.909721074,79.63044427,31516.48242,0.787941006,13.55354001,10.129150945,0.813372348,0.748034114,132.20436485,107.64989595,109.4191124,0.061807886
69292,994009,FM2000 1,0.932223956,81.35010903,31906.67118,0.995179079,14.03322745,7.444828502,0.8252063,0.720027468,114.3794142,107.64989595,109.4191124,0.066203317
69304,1002001,Pegasus III,0.621973609,60.60877856,29165.55418,0.891935129,11.10914617,10.53538716,0.725076602,0.578590798,174.6055123,73.59789918,74.68611908,0.03851433
69368,991020,Draco Dwarf (DDO 208),0.555874768,54.67057096,9322.304863,0.45702578,7.553935066,3.150620983,0.511231704,0.333417262,182.3666906,107.64989595,109.4191124,0.048419648
69373,996004,NGC 2403,0.998872039,85.62130721,32034.38697,0.920258894,17.87399162,13.69509887,0.879753546,0.873355091,85.37222043,107.64989595,109.4191124,0.109472251
69391,990025,"Small Magellanic Cloud (SMC, NGC 292)",0.857011336,81.71881559,29122.64096,0.855144285,14.89629411,7.78406829,0.824444524,0.584649122,126.8202924,107.64989595,109.4191124,0.058854925
69467,990025,"Holmberg II (DDO 50, UGC 4305)",0.945591398,79.39521353,128160.2868,1.243243837,13.57466756,9.288940162,0.983920779,0.734608453,59.09529374,107.64989595,109.4191124,0.05697364
69471,992016,NGC 4214 (UGC 7278),0.848188071,81.74543202,25198.62928,0.668939937,16.8841487,11.06628418,0.714957512,0.779740814,142.1898016,107.64989595,109.4191124,0.048741342
69484,993012,Bo̦tes II,0.995087216,85.3392449,16189.34422,0.801872777,17.9871978,11.22461134,0.860943376,0.825741221,69.6559534,107.64989595,109.4191124,0.098361368
69528,993012,UGC 8651 (DDO 181),0.450573065,55.9698951,26058.34236,0.821124373,14.70032055,10.129150945,0.813372348,0.748034114,132.20436485,107.64989595,109.4191124,0.048078178
69541,1003002,NGC 2366,0.848259952,73.76230909,15321.7616,0.678733329,15.22395474,14.28686244,0.74586973,0.791021081,175.4155449,84.37796965,117.6946836,0.055647276
69554,1002001,Andromeda XXIX,0.628085743,63.44597191,21711.95146,0.560783318,14.3215252,6.200599077,0.592601941,0.613831536,197.6315953,72.66710043,55.22644909,0.044359439
69567,1002001,KK98 35,1.14576364,95.40824712,69653.81738,1.248268727,17.91646524,15.46228221,1.079392186,0.993233011,74.07711738,112.6228046,116.5274393,0.225728911
69573,996004,Sagittarius Dwarf Irregular Galaxy (SagDIG),1.052588888,83.55674008,28893.19708,0.871457904,13.1215327,7.93620085,0.851496355,0.630995325,71.83508678,107.64989595,109.4191124,0.066281357
69611,1001000,Ursa Major II Dwarf,1.194532561,92.55198426,48260.61797,1.162912753,23.0780178,14.20258449,1.051129846,1.093519538,42.77721573,121.0831735,132.9943561,0.193258849
69666,999000,Grus II,0.805500076,73.13085532,23365.72463,0.772565622,17.90573745,9.427959124,0.792237307,0.797683989,135.3826705,107.64989595,109.4191124,0.050998395
69675,999000,Barnard's Galaxy (NGC 6822),0.728672429,69.90277426,32673.92698,0.980263954,15.407234,10.24532886,0.841857829,0.682788845,148.824978,107.64989595,109.4191124,0.050981457
69689,998001,Tucana III,0.892665254,82.43948715,40627.31738,0.801586841,12.90434525,8.647004497,0.851751481,0.658141703,134.9737305,107.64989595,109.4191124,0.062225599
69728,1002001,Leo IV Dwarf,1.032628277,87.76349665,56515.84665,1.12661145,19.20747664,13.93467578,1.047444943,0.987148863,70.53259856,123.5383709,123.6083439,0.238452581
69781,996004,M32 (NGC 221),0.92180877,74.40533447,19976.55817,0.799282078,13.60468155,7.858405851,0.83654771,0.577807636,142.765993,107.64989595,109.4191124,0.057538662
69795,995006,NGC 2403,0.949528838,81.3818231,11542.68433,0.854404318,14.54554562,14.09153449,0.913885312,0.920957833,103.2113808,107.64989595,109.4191124,0.108766233
69901,993012,Hydrus I,0.957320475,87.31922573,8589.113739,0.690318592,14.24240442,12.23445762,0.779163605,0.675219357,131.0672248,107.64989595,109.4191124,0.080625148
69903,990025,Hydra II,0.693197421,58.37458095,23916.99664,0.666945812,10.71803051,4.855833311,0.521935966,0.296534479,170.6255115,107.64989595,109.4191124,0.051402204
69948,1000000,Donatiello I,1.038478487,90.62238494,42733.07591,0.972330593,19.49187786,11.58990128,0.996494168,0.887477154,99.4136191,128.6292235,143.3841676,0.163691295
69995,992016,KKH 11 (ZOAG G135.74-04.53),0.863114431,79.26735813,27914.33004,0.746824509,14.81799873,10.65653275,0.787559691,0.659870435,87.99937475,107.64989595,109.4191124,0.098349123
70047,1000000,IC 5152,0.837203363,75.57939944,21035.38478,0.677452213,15.3584858,8.311422133,0.686870773,0.595526883,174.3607132,89.11966218,79.44904146,0.056717023
70053,992016,Pisces V (Andromeda XVI),0.627948324,59.70925234,13427.03342,0.639411308,8.756066293,4.360279452,0.508343202,0.421298372,165.3985851,107.64989595,109.4191124,0.047726304
70088,996004,UGCA 86,0.679396058,64.34920769,20744.90007,0.714342257,12.9591163,8.505704712,0.580830688,0.503133941,165.2110634,107.64989595,109.4191124,0.048345063
70102,999000,Draco Dwarf (DDO 208),0.601716814,53.19168839,17930.90817,0.473592394,6.108700521,5.781157076,0.453490337,0.360873004,195.5743958,107.64989595,109.4191124,0.044943129
70240,994009,NGC 404,0.845735932,76.26259858,31943.63521,0.679984171,15.98875934,12.31799524,0.821308728,0.776713048,117.2420473,107.64989595,109.4191124,0.070704305
70299,997002,KK98 35,1.050341735,89.42330717,68366.31321,1.137354675,18.09440907,12.33608153,0.94298668,0.884580529,65.043218,107.64989595,109.4191124,0.213046314
70314,990025,NGC 5253,0.8990746695,78.48288935,20429.3757,0.633555757,14.70032055,10.129150945,0.813372348,0.748034114,132.20436485,107.64989595,109.4191124,0.045114594
70318,1000000,UGC 4879 (VV124)[61],0.863473259,79.16802661,18143.02663,0.66655053,14.60253258,14.30571714,0.693811767,0.781509418,154.5348959,98.43558241,104.5515644,0.069392374
70351,997002,Ursa Major I Dwarf (UMa I dSph),0.840166788,86.66935455,11575.28347,0.779586638,12.95798136,8.628756947,0.877214638,0.670341795,117.0539118,107.64989595,109.4191124,0.060448916
70392,997002,Hercules Dwarf,0.951589188,81.07851199,11285.3796,0.699967362,14.46673262,13.60296827,0.80210283,0.824065076,98.01509725,107.64989595,109.4191124,0.053417415
70450,998001,Bo̦tes III,0.934207489,69.9860762,20918.13262,0.788164473,15.34904438,8.506774081,0.689922001,0.632860323,101.3917794,107.64989595,109.4191124,0.060001307
70486,992016,Andromeda I,0.65328657,64.56965419,19613.89292,0.581985457,11.49607889,6.303754232,0.547853498,0.423126643,149.091501,107.64989595,109.4191124,0.05258501
70532,993012,Canes Venatici I Dwarf,0.907684611,77.97338816,33622.73276,0.971486524,19.534687,12.48398881,0.840904066,0.958473692,83.80503733,107.64989595,109.4191124,0.09823737
70542,998001,Cetus III,0.614143472,55.6061689,23992.9513,0.700331152,11.87111261,8.385082425,0.738134341,0.484969586,169.7094617,107.64989595,109.4191124,0.046047544
70577,1002001,"Cassiopeia Dwarf (Cas dSph, Andromeda VII)",1.109737725,86.11995526,47238.00296,1.081199417,17.8190261,14.37132292,0.891496612,1.05067951,53.58398982,115.8748365,120.8395934,0.183849256
70607,990025,Bo̦tes III,0.93559556,84.15740625,33632.5891,0.838613762,16.78566472,10.42136139,0.675058295,0.610425714,107.6668263,107.64989595,109.4191124,0.06177001
70617,999000,Hydra II,0.653751283,63.8468934,27872.33261,0.729649218,10.65203813,7.502003338,0.571931586,0.501170442,175.7519297,107.64989595,109.4191124,0.047612164
70686,992016,Camelopardalis B,0.788962343,75.60457952,27443.32365,0.910098013,11.9673127,7.143047264,0.793555438,0.602711048,116.1347186,107.64989595,109.4191124,0.05993439
70725,1000000,NGC 1560,0.859679351,81.90768682,16263.48526,0.833914806,14.43112428,9.938499523,0.863512529,0.699693936,132.20436485,102.5851228,72.80908671,0.055086679
70758,990025,KK98 35,1.033919794,85.57636699,76496.33021,1.245977725,18.57568854,13.32321995,0.982882776,0.838924108,25.89946968,107.64989595,109.4191124,0.204193022
70780,997002,Tucana IV,0.64163808,68.49038842,28323.90455,0.568650935,12.58035346,4.384412276,0.570956315,0.416245986,185.4014447,107.64989595,109.4191124,0.046935317
70790,997002,Andromeda Galaxy (M31),0.732092979,72.25144596,22284.16831,0.651465403,14.3087858,10.129150945,0.813372348,0.748034114,132.20436485,107.64989595,109.4191124,0.046207184
70817,990025,Pisces II,0.938552123,75.03930767,32701.7959,0.855821113,13.78654415,9.841325543,0.741801985,0.539573726,143.5656092,107.64989595,109.4191124,0.058846244
70823,999000,Leo T Dwarf,1.054558866,85.99584626,52960.47084,1.081429779,18.41197953,13.27081821,0.961157428,1.045481005,41.8610516,107.64989595,109.4191124,0.235571988
70902,992016,Tucana Dwarf,0.948264355,81.62548755,84904.99125,1.295897693,14.6147847,12.27089291,0.914828145,0.917639279,61.90125956,107.64989595,109.4191124,0.155406513
70911,1001000,NGC 3109,0.995581009,82.95735823,18843.98414,0.641279513,13.177324,7.044985015,0.64716036,0.496455008,148.2791775,81.37480048,110.0067243,0.050538187
70969,994009,UGCA 92,0.761502774,70.86350926,12131.67122,0.904660442,17.0253257,10.64266685,0.794707549,0.843687737,122.2539668,107.64989595,109.4191124,0.05393634
71032,998001,Carina III,0.950839662,82.45506239,18979.55864,0.628935105,13.59635804,15.39668381,0.840896129,0.776579395,113.0127047,107.64989595,109.4191124,0.08138387
71033,997002,Cassiopeia III (Andromeda XXXII),0.983666229,82.95644805,26623.02547,0.819178526,15.94852374,13.38033945,0.867888965,0.884179654,113.8202239,107.64989595,109.4191124,0.068578109
71050,998001,NGC 2403,0.933075305,77.21918643,27257.0373,0.921523161,17.34721972,12.69970968,0.937140988,0.946591011,72.22502844,107.64989595,109.4191124,0.11092549
71062,990025,Grus II,0.657457461,68.55532622,25648.32883,0.745673897,15.43454644,10.02178629,0.662191534,0.743891083,149.5670748,107.64989595,109.4191124,0.052780248
71085,996004,Tucana III,0.90662373,75.63575447,33858.27273,0.826356519,13.5831783,8.948646007,0.742528555,0.724569787,168.2672454,107.64989595,109.4191124,0.062359798
71087,991020,Hercules Dwarf,1.039640573,84.91872102,19854.70767,0.723927273,12.8762914,12.51459604,0.76025907,0.803299467,98.5387021,107.64989595,109.4191124,0.055392396
71191,996004,M110 (NGC 205),0.954402691,82.32368202,28712.51451,0.919127027,16.03161929,10.129150945,0.813372348,0.748034114,132.20436485,107.64989595,109.4191124,0.066201908
71192,994009,KKH 11 (ZOAG G135.74-04.53),0.968628908,78.31170695,18175.72856,0.920901154,14.13173822,12.25898918,0.818769345,0.736235533,90.52726645,107.64989595,109.4191124,0.09816478
71202,1000000,Reticulum II,0.863729983,74.66360178,24482.7888,0.791842987,13.13306507,14.83642429,0.857935778,0.791153742,162.1901828,86.2404893,99.53339029,0.107071789
71230,994009,Canes Venatici II Dwarf,1.023854008,85.43589364,31409.07767,1.014499911,15.98914794,12.17374927,0.889713257,0.844955313,80.97342938,107.64989595,109.4191124,0.190798402
71312,1000000,KKH 37 (Mai 16),0.840868938,75.43792381,29809.38425,0.657309093,15.58841002,12.01845194,0.835176503,0.997723681,135.4376075,115.728428,133.2476218,0.094207542
71320,999000,Carina Dwarf (E206-G220),0.833944387,67.0798058,19389.34643,0.722253486,13.25780244,10.129150945,0.813372348,0.748034114,132.20436485,107.64989595,109.4191124,0.048104662
71332,1000000,Pictor II,1.103177185,90.15010391,56708.31398,1.124226244,22.41682267,12.57886852,1.07201506,0.936594997,52.91564932,119.8224539,127.9466702,0.184897613
71348,992016,Fornax Dwarf (E356-G04),1.028273308,84.15814149,48447.44575,1.012932411,12.65357587,12.96333432,0.870364718,0.784438751,73.35691431,107.64989595,109.4191124,0.153440581
71352,999000,ESO 274-01[70],0.672542888,74.01470627,22698.74252,0.685038335,9.248593945,4.200227421,0.643438714,0.38520732,168.8859262,107.64989595,109.4191124,0.045333672
71375,997002,Leo V Dwarf,0.753109166,68.04154435,27191.45494,0.576813861,5.342429111,7.037346189,0.587263724,0.407616412,190.2177016,107.64989595,109.4191124,0.045092496
71399,995006,Tucana IV,0.742828315,64.67744705,21993.52206,0.599579146,8.912755431,4.946055672,0.441097172,0.439206876,197.9234954,107.64989595,109.4191124,0.048159834
71420,1000000,KKh 98,0.920377923,77.81456765,28842.68031,0.688457214,13.96474363,11.30834616,0.750319486,0.567274785,135.3677183,101.5875582,93.95347201,0.061079307
71438,994009,KUG 1210+301B (KK98 127),0.770753243,63.72940104,12107.57881,0.583674578,12.3833876,3.845748841,0.513883933,0.459154906,166.5834789,107.64989595,109.4191124,0.051742964
71450,1001000,Leo V Dwarf,0.69176112,64.17799622,24424.35568,0.588206769,6.195064587,4.819087619,0.501774137,0.517974661,203.9078203,102.8563335,84.97821309,0.041415591
